first_name,last_name,grade,gpa,gender,date_of_birth
CN,SP,12,2.69,F,12/8/2003
SeEiRRV,awSAh,8,1.01,F,16/3/2009
WwflbLEG,jrdWmxP,12,1.34,F,12/2/2002
,123,20,abc,X,31/02/2020
DZ,Bwhu,12,3.99,F,12/4/2004
KUkwumDYkd,SFjWq,2,0.96,F,15/7/2007
aczKjqZJ,vNRAyEHxUT,6,0.49,M,2/11/1996
yjGCPqyEa,gtcJOdEfSh,1,0.43,M,5/8/2013
OousACNnT,ivYSIpsJRU,7,3.59,M,14/12/2003
qTimpHU,YqIupfWeb,12,1.63,F,21/2/2009
aFjiL,INX,2,1.28,F,8/5/2010
jZNhWxrdk,ndNYMuen,3,2.95,M,24/12/2015
KE,tdn,10,0.64,F,28/7/2010
,123,20,abc,X,31/02/2020
zen,UCvPs,1,2.66,M,20/9/2010
vK,vHmtYGu,12,0.1,M,24/9/2009
Sdr,sETS,12,0.73,F,18/4/2011
ZCE,qJ,7,0.04,F,6/1/2005
UQhuPq,Ol,7,3.13,M,18/5/1996
EqdWqCaG,nWNOL,11,3.58,F,14/9/2011
rViMSTiALM,DHk,8,0.47,M,24/8/2010
JDvjt,EKjmiVwCC,6,0.19,M,16/7/2011
nK,DC,8,1.6,F,8/11/2000
,123,20,abc,X,31/02/2020
bFOlwj,rxePLpNne,3,2.67,F,15/5/2012
AG,math,3,1.15,M,26/12/1998
cd,DCF,6,3.24,M,2/5/2000
HzqXSG,BPILyGo,9,0.55,M,2/4/2001
AfBWjWPt,Pd,6,3.15,M,14/6/1999
vwkeDyIZ,YONBJxLDy,1,2.6,F,2/3/2009
JrnDVB,UzheYyd,3,3.46,M,11/12/2000
ok,puXLPzaWkn,3,1.22,F,13/5/2014
jBsDCvh,Hifjw,6,2.86,M,10/4/1999
,123,20,abc,X,31/02/2020
DtTq,zIVPqM,3,2.87,F,20/11/2000
nB,TkHnsNPNvt,6,0.55,F,4/8/2009
MJpvHcHZG,sd,9,0.1,F,19/1/2012
APT,tahnSN,1,1.67,F,3/7/2012
mCnvJS,PzpPwVj,5,1.37,F,18/6/2004
WijIwTBs,zxUxk,7,0.09,F,17/12/2010
TjIVhHvZ,tmN,6,1.76,M,4/1/2006
Zm,zZCaeBNUWl,6,2.18,F,9/12/2009
OuH,oy,6,3.87,M,1/4/2004
,123,20,abc,X,31/02/2020
tXlkEwdYyU,SxtE,10,2.46,F,17/1/2015
hZ,bejwwoHe,3,1.0,F,17/6/2009
wy,TLOnA,8,3.13,F,15/4/1997
LlTb,yoOLRbGd,8,0.34,M,28/11/2011
Tcbkdb,oQAbc,2,1.94,M,20/4/2012
UhEsEe,dHhjgxo,6,2.0,M,18/12/2013
ieKwtujU,sWKrJ,8,2.92,F,25/12/2014
qZKiq,hRxtZsiK,4,0.23,M,1/1/1996
JRd,Ls,2,0.52,F,11/5/2015
,123,20,abc,X,31/02/2020
VxJSewoAyd,SB,5,2.49,M,12/1/2014
ffAIb,Jdp,5,2.28,M,17/1/1997
AscMYk,zRIHHAN,8,1.76,M,20/1/2000
rI,zI,8,1.5,F,21/2/2008
JyNIAsg,hLkFULlA,3,0.04,F,18/4/2003
RjOgBJHm,LQWTu,8,2.24,M,11/10/1997
FC,guPqjZcr,3,1.85,M,17/4/2004
Ktj,WeXPt,12,2.09,M,14/6/2012
iroZJZ,syjWRJYtGz,12,3.42,M,20/6/2014
,123,20,abc,X,31/02/2020
GlLBEa,iluLNhsOXF,6,1.22,F,12/10/2010
sgcp,ywZfRCR,11,2.56,F,27/9/1996
tf,OpjQfRowK,10,0.84,M,24/4/2004
AXZwqiXowa,oLvwKBs,8,3.36,F,2/12/2005
zsaGcC,zK,5,3.47,F,28/12/2011
XQboanWkWo,nk,9,3.04,M,21/12/2015
gIbnAjEVLH,GFqLKoUfv,6,1.83,F,10/2/1999
tHEeSUMEKe,YmvyqLqK,7,3.35,F,2/10/2014
coRIlq,OMEGGgDp,8,0.14,F,6/10/2013
,123,20,abc,X,31/02/2020
EhPDeA,JcuQsvF,1,3.35,F,17/12/2001
Yz,ja,12,1.36,M,16/6/2002
pfkCQ,HcNtl,12,2.56,F,20/3/2014
vTxsCjro,EscDLNSK,2,1.54,F,7/10/2014
UHMfhKr,LhQNNdmN,5,3.05,M,21/3/1995
QRSOMAj,awg,3,3.76,F,25/2/2014
XuZl,VqLjfxrVhm,4,1.03,M,22/3/2000
UjrWkOV,xhJsQ,1,2.53,F,24/10/2011
rg,wuYZOpTKO,12,0.06,M,14/10/2011
,123,20,abc,X,31/02/2020
AKotMFRe,KBazEuuDR,11,3.92,F,3/5/1997
ZTbNv,Yvt,9,3.76,F,8/1/2000
dEvk,uXj,7,1.5,F,17/10/2007
XlVnjfJzZf,iAyaB,6,3.42,F,7/10/1995
ZJdTobjY,ByvqeQ,2,1.19,M,9/3/2015
grMdCHpn,bhZfJfG,1,1.05,M,25/3/2009
umPcmhyb,HGpBJaSp,11,1.97,F,3/1/2003
pmgEr,WzjEEEkzz,3,3.68,F,27/10/2005
pZKGgEwX,mB,1,3.08,F,22/9/2004
,123,20,abc,X,31/02/2020
MJcbwsjCWm,VWl,5,1.8,M,4/4/2011
MKl,eEEyF,8,2.75,F,9/6/2003
IUz,RLVNi,6,3.22,F,6/8/2014
fBOAwyD,pntlcbU,8,1.23,M,14/8/1998
cyLsZdRNp,Jone,5,2.19,F,21/4/2007
gxHQ,gHWMGPR,10,3.02,F,13/8/1996
zfGyTRFPfz,qOwSvHq,7,0.31,M,11/10/2000
oCQcyIKDQm,dLZEvCib,5,0.84,M,20/2/2014
UyZ,ljdarBTKE,5,3.85,M,18/9/2000
,123,20,abc,X,31/02/2020
EfcNy,IMzJ,5,1.89,F,23/11/2011
YdNWgzE,xfvedOvmT,6,0.51,F,25/9/2005
JRKphQ,VoQAoxXsPz,2,3.59,M,12/4/2000
GPpoaJTSp,jaafvwDH,4,0.3,F,9/3/2005
xALAJCE,QeHI,9,3.65,F,10/5/2014
ZsRzZEEvgz,sSCalDu,2,2.83,M,24/9/2003
DUzxrkd,Ml,3,3.53,F,19/7/2008
MVilhY,HnpFZNhJUg,6,1.29,F,4/2/2012
QkkXnEgrXn,kAgYUxfLt,9,0.1,M,18/2/1996
,123,20,abc,X,31/02/2020
uDlrpLXY,jo,11,2.79,M,17/8/2008
RQqOrexwl,mAJ,4,2.93,F,3/9/2008
ZypGG,HlCYOdT,4,2.58,F,17/2/2006
APELIcbCU,pOapOkdiJr,7,3.78,M,14/6/2008
SvDjQg,FpVx,7,1.77,F,24/7/2000
JXtcE,GqBHZNS,11,3.16,F,14/12/2000
UizHHKs,EbHP,8,3.14,F,9/5/2006
IAwyERYwh,xmtwv,4,3.44,M,2/6/2004
xaiPzzFAiN,aLT,10,3.43,M,6/10/2006
,123,20,abc,X,31/02/2020
cdsMdXZRAe,hrM,4,0.16,F,17/5/2004
effJf,sfeH,12,1.29,M,6/12/2015
LgpIGeHagI,aqu,10,1.36,M,22/6/1998
kfBTzyTbj,tlQjWKhx,12,1.94,F,24/3/1999
Zs,CYWonERt,2,1.4,F,11/6/2009
JQzaCAD,lzBqzrQ,6,3.58,M,8/6/2014
cprMtuDy,VM,9,2.48,M,4/8/2004
egm,KmXqkErn,8,3.92,M,13/8/2013
LtQR,qQQlmCCIDM,1,3.65,M,11/6/1997
,123,20,abc,X,31/02/2020
mSlrmyPuj,MOEgQsf,1,0.57,F,24/9/2001
yAulDM,IEqRwV,3,3.48,F,5/2/2002
IzaYVvg,KuGBAW,3,3.31,M,16/6/2003
BjC,IpQ,5,2.12,F,23/3/2009
DUqTqOph,KIwIDjmFe,11,0.92,M,4/1/2000
LUXPJmPy,yMs,12,1.64,F,4/4/2006
PvFTYADk,lv,11,3.68,F,15/9/2002
sBdEmKJW,eeTC,1,3.75,M,12/5/1998
ig,CAbNgA,4,1.39,M,19/12/2007
,123,20,abc,X,31/02/2020
VQFW,Vrspx,5,3.1,F,21/11/2012
mchiH,ab,2,0.8,F,4/7/2012
inj,NlEguswWVD,4,3.33,F,27/4/2008
WZaP,ahaS,9,3.06,M,18/8/2012
DTrO,ZCeCZWcUo,8,3.96,M,13/4/2011
QULEb,GQWsbo,11,0.68,F,23/1/2006
uWQIoLyPY,Wvn,3,0.46,F,27/7/2005
WtEeQ,BQi,2,1.09,M,18/10/1996
HwVgUgmQH,TvEfQW,6,1.34,F,13/4/2012
,123,20,abc,X,31/02/2020
JcSbMSRsZo,gQNSwxXNFo,11,3.46,F,18/8/2003
EO,gsOoa,1,3.51,M,26/4/2009
OSB,xNraFKsA,5,1.7,F,6/8/1996
tQWgmwTJH,eGDbww,5,2.52,F,9/3/1996
OdxUruiEL,bV,10,3.37,M,27/12/2000
oYBsQhzJuQ,WUPHerL,6,1.21,F,9/8/2008
yXjJdekCI,uIMEgkz,1,1.78,M,1/4/2002
pngq,uPNo,5,0.03,F,2/3/2007
gGvVZu,QFo,2,2.43,M,24/1/1997
,123,20,abc,X,31/02/2020
wbLjF,VqoRy,8,2.31,M,20/6/1998
XyC,BuW,9,1.33,F,27/10/2010
dPJFBPE,Uq,5,2.73,M,11/11/2000
NzsiIv,RqxZMb,12,2.32,F,9/7/2002
tow,paZjdYRD,10,1.59,M,27/2/2000
rsRNcJvrP,KRq,11,0.91,F,2/2/2010
TwbrE,fD,2,1.56,M,3/9/2002
QcZaOR,okj,3,0.81,F,7/2/2010
jSg,mej,11,0.61,F,21/3/2010
,123,20,abc,X,31/02/2020
OpZ,hbbMQSc,2,0.32,M,12/3/2014
fAm,FUEBq,10,1.2,M,12/10/2003
GMKusPScQG,xJtjhyltUo,10,2.23,M,23/6/1997
dMZ,EJvhVpCsGP,9,0.79,M,21/3/1999
OXg,uG,2,1.42,M,23/2/1997
mx,fitV,1,0.78,M,23/9/2010
bZNW,GiQDpgN,6,0.63,M,2/3/2013
pNECMEJL,nQgsY,4,2.23,F,6/10/2004
OVAl,EDJAE,7,2.02,F,16/9/2005
,123,20,abc,X,31/02/2020
BLzqxr,xkFqjFL,12,3.52,F,27/10/1996
fPxWLVvHER,saElcyt,5,3.06,F,14/12/2006
yWvsezRi,jDpe,11,2.78,F,5/5/2007
LOPWXA,dJx,9,0.1,M,25/7/2014
QreOxRKfN,bHwSjwNEee,11,3.13,F,8/12/2007
bXV,nrKs,7,3.94,F,28/12/2012
VTsYNd,mCgTpm,6,3.89,F,9/10/2014
JH,yNvtAr,3,3.04,F,15/12/2015
gRkIp,MKqKj,4,1.64,F,10/4/2015
,123,20,abc,X,31/02/2020
zsJxMDqT,qCTsOArix,10,3.24,M,21/6/1997
rNKmxua,aYLZ,12,3.63,M,21/6/2000
nBBYMtEd,nHedCP,4,3.57,F,28/9/2012
rTuKgESAkM,yVwd,2,3.42,F,3/10/2011
NcEGy,nwhvqcN,10,3.68,F,26/12/2002
UhXtzb,RZEF,10,1.38,F,23/11/1999
rJPkqzZ,gRKlggaY,5,3.07,F,11/2/2013
hpHTeGa,qykqAqkXUb,9,1.04,M,10/6/1997
SKLwY,HXH,8,0.23,F,24/1/2011
,123,20,abc,X,31/02/2020
BiFHieCkbA,tayYHWXVN,5,1.68,F,11/9/2009
PDCj,wq,6,2.46,M,13/9/2002
WguVyBfHPH,iEY,10,0.71,M,27/5/1996
OuSKruP,BaNeK,8,3.14,F,16/1/2012
GBiM,gsZAEoz,1,1.79,M,21/1/1999
jn,kvLTvEeFm,1,0.42,F,28/4/2009
AxVrLvB,YCygcJ,7,2.3,M,25/4/2001
rIiATPumB,RmLXh,10,1.04,F,10/6/2012
zemLkvI,DUMzGOiM,1,1.9,M,14/6/2006
,123,20,abc,X,31/02/2020
lZGM,qru,8,3.11,F,27/12/2006
YlricdRCG,yUB,7,2.12,F,15/4/2010
jYnBytlk,vQ,5,0.56,M,11/2/2000
cM,sd,4,3.93,F,19/12/2010
viBgtCa,dqnZkrsvGH,3,0.89,M,14/8/2008
EjlpHdp,ClFIpY,10,2.03,M,2/12/1998
KOvMPkms,jzPkGHq,12,3.75,M,27/11/2001
aggrpZiVt,SrLrukafY,9,2.87,F,22/2/1998
skHGfaPwr,Jq,1,0.09,F,28/10/1995
,123,20,abc,X,31/02/2020
wcLTlfu,AaJ,2,3.77,M,7/10/2001
szLroDL,WY,5,3.67,F,28/2/1995
LzmAWSq,OATAp,12,2.5,M,3/10/2006
ZDzUYl,VDq,7,2.78,F,6/11/2011
BjnjkBfa,OVIbnA,12,2.83,M,24/6/1998
jixq,zO,8,2.77,F,25/4/2010
HHfV,TETg,10,2.88,F,6/3/2015
nwLgv,mHegQrQk,2,1.3,M,1/11/2008
LzTib,dJ,12,3.56,M,26/1/2005
,123,20,abc,X,31/02/2020
UgraAuVHSP,qoggiYi,11,2.24,F,9/12/2002
yuf,vt,11,3.46,M,20/2/2011
Fqj,tjJuOjyS,4,1.63,F,4/1/2001
kqmkZYJzzt,gQ,7,1.9,F,23/1/1996
nxrl,FHsJU,12,2.86,M,24/7/1997
ZSsU,jasvbbBJIU,12,2.45,F,27/11/2007
XSgVSTldir,zVXA,3,1.49,F,23/10/2014
cyY,otGJFSCsZr,8,3.53,F,12/9/2006
cYAOhK,ZQV,8,2.82,M,4/11/2008
,123,20,abc,X,31/02/2020
wRNfJbY,xzj,12,1.06,M,14/7/2000
AsY,Jlgu,5,2.76,M,10/3/2001
JYBerRTzzn,cxsVsqkrpT,3,2.54,F,1/6/2015
ZMZD,XPuPXjGSbd,9,3.93,M,15/10/2008
azIHerKsnH,UL,1,1.67,M,26/4/2007
mJyMZbJ,ax,10,2.91,F,18/3/2008
BeHLBiAbho,rZfQAubdg,10,2.55,F,14/5/2003
tSipIPd,XVuYS,11,1.92,F,3/7/2012
vMsk,GbOsydjJPj,12,1.86,F,4/8/2013
,123,20,abc,X,31/02/2020
Bra,ICCXvNJ,5,0.55,M,21/2/2004
OATfO,rDuJrmbS,8,2.88,M,27/2/1996
sEcsYWqkQE,SqN,11,1.87,F,20/5/2007
zJByBse,JOOjv,5,0.14,F,7/7/2008
lIRuJgX,fEijoPkpq,6,1.25,M,19/11/2011
GG,pf,8,3.95,F,11/11/2015
Ng,FRBeb,12,2.26,F,5/6/2007
uUSHxdQ,XWqqzsM,8,2.87,F,15/3/1996
slinmrtmyt,zMufWmlN,10,3.55,M,4/8/2008
,123,20,abc,X,31/02/2020
VoklY,LEjB,4,0.4,M,17/5/2007
WrEIyh,rWHz,2,2.89,M,6/9/2012
cqifSS,UDMzSJMg,2,0.65,F,9/10/2007
PDB,lnswuD,4,1.98,M,18/5/2004
WARFJ,mGGVSG,3,2.58,M,5/6/1995
gbS,sMqYXnmdGN,2,2.19,M,5/10/2009
IKMxR,cHKYVH,10,0.86,M,8/10/2010
XKJig,EemqejpJD,2,1.95,M,15/2/2015
WmHhYuH,qyOINMquZ,8,3.96,M,10/3/2003
,123,20,abc,X,31/02/2020
Jl,QTJcuN,3,1.46,M,25/11/2001
xPOaKp,oFRUrRZGBK,9,2.34,F,9/1/2014
MQArUgJLO,FcIhRXma,5,1.9,F,4/5/1998
dCgb,aZ,11,3.6,M,11/2/2002
ICke,lYoixv,6,2.52,F,1/5/2013
gLA,QSUnrs,10,2.01,F,21/4/2008
bejCyJLY,uAGx,10,3.65,M,23/8/2000
xHRaXOmGe,UTqVDpfTdG,8,3.05,M,5/4/2007
YhZTVkB,taAbJE,5,2.26,M,3/12/2002
,123,20,abc,X,31/02/2020
mrCxcjAQan,hY,5,0.92,F,23/11/2010
rUqZ,XhGpuE,10,1.78,F,23/5/2003
jHSluFNn,wO,2,3.19,M,11/12/2008
wcYpJNwNN,sJluxBd,9,3.73,F,22/5/1996
acfwyCg,pyQxro,4,1.73,M,6/11/2007
WBj,SyWKUpC,7,3.53,F,6/6/1999
TZOlVZSPQa,IxQWaUd,6,0.94,M,2/11/2000
JOWPVJmUd,mXbhSZ,12,2.86,F,7/7/2010
PQMbPwKO,PN,1,1.24,F,1/2/2015
,123,20,abc,X,31/02/2020
NfUTbMmr,eC,11,3.91,M,10/3/2001
BqJNH,ngFlDamuT,11,2.37,F,7/11/2006
ExUaPqgaIl,fGUl,8,3.85,M,3/12/2015
EA,aUVRjzT,12,2.4,M,24/4/2006
Cx,IwvdoyDH,4,1.63,M,28/6/2004
WIJU,ynCVs,4,1.75,F,13/6/2014
MOElkWsv,jASMmq,3,3.43,F,19/1/2006
TO,Lw,7,1.4,F,21/11/2007
LVEYdHRyD,qrQHhx,9,1.79,M,27/1/2006
,123,20,abc,X,31/02/2020
EHyiq,vPZfFXEK,8,3.77,F,18/8/2005
Ag,ATsiL,8,0.04,M,15/1/2003
hxWN,lhZTzyDub,6,3.34,F,22/11/2012
tloAkf,ISFQhwoO,12,3.1,M,18/12/2002
cMVjq,ivHP,8,2.02,M,17/10/2003
xwWOCaB,xSJzWNur,6,0.73,F,8/11/1996
tMlaR,UKsSaWF,9,0.72,F,7/4/2007
yPnI,rgnArSl,10,2.88,F,18/3/2002
uHIlOTSB,imxNdfFzjE,10,1.66,M,6/10/2002
,123,20,abc,X,31/02/2020
iTSrTctZnK,pETvR,5,1.97,M,6/5/2011
doyivqGRK,wKNKCsuQr,9,3.28,M,21/12/2013
fjbut,ODDpZe,3,3.6,F,16/8/2015
uYjqAhXnJT,udDesDtHun,7,0.97,M,6/12/2003
NqJQwV,xvDdgc,7,3.17,F,27/10/2013
VEBeYUFhDb,RMxW,4,0.35,F,9/6/2008
ojMoWZJO,Ksrfnd,6,0.66,F,23/6/1996
MvXhnUi,xfLbeWONvF,3,2.02,F,12/8/2009
prnZyuFBnU,acxuXAlnU,3,3.44,F,11/4/2005
,123,20,abc,X,31/02/2020
LDOf,XppE,10,0.18,M,12/10/1997
Vbelk,PyEZ,3,0.82,M,3/1/2007
aVEXsuL,RkAnQUUDD,1,2.83,F,7/11/2002
TlXxJeq,YJSBa,8,3.19,M,9/8/1995
jBzu,UpRw,6,3.84,M,1/6/2010
LqR,dff,8,3.52,M,14/7/2005
PRLBqSc,MFd,11,1.11,F,18/12/2005
LUYyNexSd,Xkyqotusl,12,1.63,M,15/4/1998
Vjd,XB,9,3.93,F,9/8/2005
,123,20,abc,X,31/02/2020
CGwS,TIUHyANlc,1,2.29,F,4/10/2015
mbDZk,DG,4,3.45,F,3/5/2001
ERPzJ,lJYlI,4,3.06,M,1/9/2008
gQlVxBp,tZrWcPV,8,0.84,M,22/6/2010
IUFwlmzL,Zv,1,3.04,F,14/8/2002
BdJLqw,Ir,7,1.84,F,22/3/1996
cyGOhw,hQDovBTt,2,0.61,M,27/11/1997
hVLAhQgGQe,Thpk,12,2.84,M,4/6/2011
jGtjZtWLTE,KzLcU,6,3.23,M,27/12/2004
,123,20,abc,X,31/02/2020
SYsd,xVlQ,8,0.64,F,17/2/2005
LpGh,LBO,4,2.56,M,19/8/1997
dtvQ,jLIHBBnHjq,11,1.92,M,20/2/2005
BTdYpldY,OA,3,3.16,M,19/10/2004
UVpoCDu,DATF,5,3.57,M,4/12/1997
kL,dGD,9,2.86,F,10/2/2013
DAIm,ZgSXTRqFNn,8,0.97,M,24/2/1995
kR,CXO,5,1.89,M,1/11/2015
rzZQ,QQXy,8,0.82,F,8/6/2002
,123,20,abc,X,31/02/2020
qEOOCgXh,OHaqKEqZf,3,3.2,F,1/2/2010
YjqLnt,UrG,5,1.73,F,23/10/2009
bLESu,UhlY,1,2.02,F,8/6/2006
pYTbgP,kGIKJxoLP,3,2.89,M,15/3/2000
mpX,hh,4,3.87,F,1/1/2000
NkWWg,yBhToU,3,2.03,F,11/11/2005
sxNrE,XkFyqZmxZm,6,0.22,F,12/6/2004
km,CEcwmMoKqV,11,0.55,M,22/8/2010
co,gxTT,6,1.79,M,16/2/2001
,123,20,abc,X,31/02/2020
auwRKr,HEdiOHy,6,0.54,M,3/4/2009
Dd,SwqtvRLg,5,3.99,F,5/1/2003
pNlSTMg,axeqEWia,11,3.17,F,1/11/2005
mUEnf,Re,7,3.97,F,22/9/2007
un,wnEEpsSKsr,1,1.89,F,20/4/1995
OTHpgVAGWQ,kVzERzEa,8,3.17,M,13/2/2001
rpWABS,Spdqt,6,3.93,F,17/3/2008
GB,dwciT,7,1.48,F,17/3/2001
VZLB,VbsB,1,2.9,F,14/11/2006
,123,20,abc,X,31/02/2020
HJYGh,OLOPMTABP,7,0.41,F,25/8/1997
lbjrwp,XzK,8,3.25,M,19/5/2010
NzPkosb,SGB,12,3.67,F,2/9/2002
nYQMya,qKmBbXOG,10,0.57,M,5/2/2015
rfsD,DnDzBFHKP,3,0.34,M,27/5/1999
Vy,LYCUQ,11,3.86,M,4/7/2011
AptHEWHF,znfyl,4,1.8,F,21/3/2012
uWxGJjrrd,cYlo,9,3.92,F,17/3/2014
mu,YFUwsSHU,8,3.59,F,19/7/2006
,123,20,abc,X,31/02/2020
itLa,RqxauCoJ,9,3.14,M,4/2/1995
QpsTkv,rpeA,6,0.97,F,21/11/1995
QFkHsuz,hUvZrJoms,8,1.41,M,17/8/2015
MmnhNsidh,QUPZ,7,1.41,M,8/10/2009
VvLlpl,jNKBDzqRr,8,3.87,F,5/10/1998
kkxGNa,reTumqaFh,8,0.53,F,17/5/2011
EOU,EWGt,2,1.12,F,28/11/2011
Qh,Qs,11,0.26,F,20/10/1996
XoyGZmYuv,SajAHA,11,2.66,F,27/12/2003
,123,20,abc,X,31/02/2020
zXfW,PHhGD,2,1.31,M,3/8/1996
ZMK,TsrFmjbHBT,8,2.99,F,21/12/2003
bmjMi,OGzBEPvkWz,11,1.83,F,3/3/1997
yalTzj,toUBooFeMG,4,1.61,M,28/7/2010
bdTmr,FGLVD,11,0.95,F,1/11/2015
TYxqnpB,mBLg,12,1.49,F,19/1/2005
fZWhAcWB,mYVGJFqJFu,1,3.21,M,9/6/1996
BVeNRV,gyzkmq,11,1.22,M,28/2/2013
Uu,OkDp,6,1.07,M,11/11/2011
,123,20,abc,X,31/02/2020
KXkYCCkLqv,pvvqkddiVd,10,0.97,F,22/3/2002
kfeTDetN,SkIZKaKUhW,9,2.34,F,19/12/2007
MBqjeQi,Kg,6,3.74,M,22/11/2006
JbGh,HYQj,10,0.91,M,12/7/2007
QO,rkgMJouxH,2,0.08,M,2/4/2014
ejXgdr,DDl,8,2.8,F,14/4/2012
aGYJOMsB,tLfrKBoQ,4,2.22,M,8/4/2001
lFzbK,QcpsVYZ,11,1.6,M,15/1/2009
eLYpXC,uld,9,1.5,F,11/7/2003
,123,20,abc,X,31/02/2020
rQ,MN,1,3.64,F,19/4/2000
QyEHzoU,dzX,12,2.2,F,12/4/2012
fW,hPnjJOmZNQ,3,2.19,F,12/9/2001
DWQu,HqyYWz,6,0.27,M,18/9/2011
CUl,eWWO,8,3.72,F,24/5/1998
WBCHRuD,nUTpGU,12,2.48,F,22/2/2013
JgkXWYZl,lEpfhQeFy,4,2.73,F,25/3/2013
GiCVTge,YYPL,9,0.04,M,7/7/2014
bQrGi,pm,8,0.08,F,17/1/2007
,123,20,abc,X,31/02/2020
LlevQMO,CDSXfH,6,0.03,M,1/4/2008
bEyEqKplz,qv,3,2.69,M,2/12/2012
znDlkzec,lQ,5,3.21,M,9/2/2009
FjpB,afF,8,3.53,F,12/6/1999
ZmmSPVfZD,SSPdE,7,0.61,F,22/1/2003
xtt,SjxFdqmFZ,10,2.03,F,17/6/1996
AotEGJC,Vr,10,1.99,F,9/2/1999
ktVmxJklJ,blkuLsIZx,7,0.82,M,12/7/2015
ciiCkMtLuO,rWCKuyBuzL,1,3.95,F,3/8/2011
,123,20,abc,X,31/02/2020
Av,lpAOuyi,6,2.25,F,7/6/2003
KJXWUQ,mmwQD,8,1.13,M,21/12/1997
geiWfmEE,CbopevBEJ,10,2.08,F,8/8/2006
ge,ZDobQLlXy,4,2.27,F,21/3/1995
FBI,fvb,2,0.75,F,27/12/2007
FyHlcDgRk,gIUikJv,11,3.84,M,28/1/2002
qJIb,bKaVrO,7,1.46,F,18/1/1996
zUkdNTHPSK,pmKM,1,1.34,M,16/3/2002
JtmUFdKvSV,WtruJU,5,3.02,F,28/8/2015
,123,20,abc,X,31/02/2020
agnVIJ,BPAcDfAvTg,1,3.14,F,25/12/2000
Uutw,liiMLSmXG,6,2.55,M,19/8/2000
jVlwdPDKC,aUJO,3,3.35,M,27/5/2013
DfZ,TDr,2,1.24,F,21/11/2015
YBsgYyrKnK,hwdNqm,7,0.19,M,23/9/2004
Sg,VIvBq,11,1.18,M,7/11/2007
ctg,ECKclzhjT,2,0.89,F,18/9/2011
FtCQgdgz,lVRn,6,0.78,F,22/1/2006
DPA,rIflFTOW,11,0.62,F,8/3/1995
,123,20,abc,X,31/02/2020
na,xgcsU,4,0.56,M,28/8/2011
rrxaj,mMkKpPvfRI,10,3.2,F,17/11/2010
BXcZvr,hwweK,4,1.91,F,12/7/2008
RIvoylIqt,ShtHcKVs,4,0.15,F,17/9/1996
MYcK,LCUjsmsSw,1,2.29,M,19/5/2013
QOylBd,Igl,10,3.77,F,26/7/2014
TDh,Zhl,4,0.35,F,7/4/1996
hGLxpjDEeB,SI,1,1.39,M,8/6/2005
NwnZpepG,deir,7,1.05,F,4/7/2003
,123,20,abc,X,31/02/2020
ueJU,Jxo,10,1.93,F,18/6/1999
NCsWv,lEY,5,3.06,M,25/2/2006
LEP,sGWoweB,3,3.7,M,8/7/2004
WEWPkrBI,oiLp,7,2.83,F,25/12/1996
xJhzwR,lHwtRu,8,3.19,M,24/8/1998
PdXvsra,gUjXKRYaV,7,2.09,M,9/1/1998
ORQUMgeUMB,LcyN,10,1.64,M,6/2/2015
WUDnhi,HwrfjUyJOU,8,0.55,F,14/5/2011
cV,pnt,5,1.22,F,6/9/2012
