first_name,last_name,grade,gpa,gender,date_of_birth
YCCF,kqJgTw,2,0.55,M,6/10/2011
DoqIAjxPg,rMEiYLxeWj,9,0.23,F,16/8/2013
SXvX,bTeiHT,5,2.93,F,16/1/2011
nLrKw,cTHbUcIjM,5,1.45,F,1/2/2001
pBIHaMTqS,lrYByQAv,5,0.47,M,5/11/2015
BPnWP,puwcWOxb,11,1.37,F,13/1/2001
gtMo,rpV,1,3.84,F,6/9/1995
YVqsUJdB,oVhwELlLN,3,0.82,F,26/10/2012
sgPAnnWyNs,RBlCTsLBjX,5,3.99,M,3/5/2003
pZwGGB,huFa,4,0.67,M,27/6/1995
FkRHLDh,bZXGZt,10,1.75,M,12/4/2004
GUqJv,CdFUCTcl,8,3.59,F,27/3/2005
XZU,SgkMxCoZd,1,2.52,M,16/7/2009
UhvONCV,ZR,4,3.05,M,11/3/2002
ALehc,YGaWJeQrlv,7,0.42,F,12/11/2007
UVVW,Lx,7,3.25,F,24/8/2006
Bgk,viF,12,3.39,M,12/4/2007
DQC,tL,4,0.26,F,2/2/2005
UpdGFSxOL,gtP,8,3.56,M,28/8/2001
tcDEyLrT,hPHitVP,10,3.9,F,18/6/2001
JNguLT,qiwIqdUnp,4,0.75,M,12/9/2000
fdJWIQ,wXB,4,2.02,F,23/1/2013
GVn,XwmoYTPbB,9,3.77,F,1/2/2002
hE,YYQLlQkRX,8,0.5,F,7/6/2005
nzAQgHr,vEUoIIdLub,8,0.8,F,13/12/2014
yVHV,FFfAWOcYI,5,4.0,M,22/9/1995
lsJNqn,DztSsHrXZR,4,2.62,F,5/12/2006
IcG,xu,4,0.07,M,12/1/2003
bG,ApCjorttO,11,3.67,M,4/5/2010
FcuHKf,gMx,7,2.75,M,16/9/2000
GpzBsHakaW,VQPxT,11,0.12,F,25/8/2008
bH,ukqINe,1,0.14,M,27/6/2005
