first_name,last_name,grade,gpa,gender,date_of_birth
XvBdJp,tcrFmmx,12,1.47,M,22/3/2012
OIk,ToMcFQtYd,12,0.2,M,19/1/2013
lhlUskwS,jCJXBYHWeo,7,0.58,M,4/9/2013
uinR,Jxczqf,10,2.28,F,19/9/2014
bghxTWxYA,IqRG,9,3.5,F,19/2/2001
tZbjlqBnE,eP,6,1.44,M,2/1/2007
XdI,cGT,3,1.71,F,18/2/1999
vSOVmLqih,JaEAJ,4,2.24,F,19/6/2008
XcLwhEe,WCUpAzEwlU,3,2.11,F,20/9/2011
oQwL,rNeWFSSP,1,2.05,F,27/3/2007
LDYPUVt,GEce,5,3.28,M,14/3/2004
bahIigZECL,udcFQNb,11,1.03,F,13/4/1999
NZXaRxI,miXdYjHN,9,2.92,F,23/11/2013
BwmXTSmG,omylQYlp,1,2.12,F,27/3/2010
YeZvsapILM,agMnseJKc,7,1.79,M,6/3/2015
XIAKdkE,sQDIGMYS,7,2.23,M,21/5/1995
XsRHBHSL,hjXYIsyi,10,3.08,F,23/11/2013
LcbHdW,hQIVLhJPL,4,3.35,F,23/4/1997
vJxUyAi,uOyOhjxktW,12,1.6,M,1/11/1998
gS,wDKGSSe,10,0.71,M,27/3/2005
MyA,BfwD,5,1.05,F,6/12/2012
QLPHMm,DFjG,10,3.1,M,12/8/2007
LXVN,WKCZXwfcD,11,1.6,M,25/9/2005
bdFlgsiB,ofBEIOP,9,1.13,M,21/10/2014
LVFit,zbYz,11,2.15,M,22/8/2015
uivvwSrP,Lz,5,1.19,F,28/12/2002
pDnq,MJTOVK,11,3.36,M,15/10/1999
KNQo,NEbhNB,11,3.71,M,7/3/2007
EJeuuGh,QdCgGegrI,3,3.53,M,13/10/2013
jhGBzJQo,xiysGhK,3,1.22,M,13/7/2001
NJ,tyHtUX,9,0.38,M,8/1/2013
utIR,ThEvv,1,2.73,F,14/9/2001
ycTbXdXd,doDJ,10,2.45,M,21/8/2014
ijYDrZH,tFUA,6,1.23,M,26/11/2007
wWRpjzv,FDnpYQ,1,2.71,M,27/3/2015
WiPjDh,tyiobXoY,10,0.01,F,5/11/2015
fzXFF,DLhXyJyvO,7,0.79,F,4/11/2013
jgUW,Vjqh,11,0.24,F,10/12/2000
NrWmXjFD,dSFpLvosoo,4,2.56,M,21/10/2012
Lui,rUzAID,7,2.23,F,9/5/1997
uaYXwFYos,vUJtD,8,0.21,M,18/1/2008
Xv,eJag,4,1.91,F,13/1/1996
prRZPRR,GaToiDYfuE,2,3.05,M,17/10/2009
UysRLNxh,xJSqipuJR,7,1.2,F,18/1/2005
OY,upDqHAn,2,1.29,M,25/3/2007
VphlP,WCmXwU,7,3.06,F,9/8/2012
Hy,tGpNPLZB,6,0.69,M,26/9/2015
MJPYdhX,SV,10,3.1,M,7/12/2013
WIdaFPbAWc,RpLnr,1,2,M,12/9/2002
QTU,WM,4,0.23,F,11/7/2005
TReuKTlttq,vrHYs,5,0.77,F,26/2/1999
AEeHfy,bsaQ,2,2.72,F,8/10/2003
tkwsKlQa,Jp,6,0.07,F,7/2/1999
ck,BOFXUj,3,3.53,M,2/6/2012
OZMUJMYwq,WlEYKtHQSy,7,0.79,F,4/4/1995
SRVC,efj,12,3.16,M,25/4/2007
Jr,voJO,11,0.2,M,21/8/1996
rXAVVnvoSi,nMcvIFEx,4,0.95,F,26/1/1998
JNdGi,TnBZNJXAI,9,3.08,M,10/9/2011
VPGEdCZS,TJd,3,0.59,F,24/2/2006
elVxcW,DIivv,9,3.97,F,24/4/2011
bPzp,WWvFdaophj,8,2.21,M,12/10/2007
XpDdF,XT,2,0.01,M,16/2/2006
AXfVKuhvT,vbiawngeNK,11,1.3,F,10/11/2007
scUCV,PXuDo,2,1.77,F,15/6/2003
AtL,UoBtHKzvQI,7,1.57,M,22/10/2014
gHie,HREhMd,10,2.35,F,16/12/1996
fTDd,RxSrBKiH,7,3.86,M,26/10/2004
KMgglC,FQPte,5,3.5,M,4/10/1996
WEdNNWEBv,pcMWF,9,3.24,F,3/10/1997
LvpIpJ,RjTPn,7,3.27,M,4/2/2010
GJpuouFwux,qBBNye,6,1.62,F,14/5/2012
pbflNQanSG,MPrzlouZn,5,0.02,F,28/1/2015
XpubieQR,LETuh,12,0.31,M,9/2/2012
hrNZytTj,nCdtuVbfrx,9,0.46,M,15/2/2010
qWa,hG,4,3.34,M,10/7/2005
KLdMC,bb,8,0.32,F,27/6/2004
Qopvjn,GG,5,0.48,F,2/8/2012
zxsNKoTtHd,Uu,3,1.69,F,3/1/2006
KFB,cuAeO,10,2.78,M,4/2/2000
PETsqkN,aZ,8,0.68,F,21/2/2005
hHUZO,zcATCW,9,1.82,F,1/11/2000
kk,EuoJZtf,6,1.46,F,18/5/2014
cNPvejOpB,BihrOqN,10,3.16,M,4/10/2005
DjBVBrKIfT,EBt,7,1.33,F,21/3/2001
HUbqIGTDx,rgpu,9,0.1,M,6/3/2002
wWhi,qGHSm,2,1.33,M,25/1/2009
ceT,qBpwsDcfKK,5,1.38,F,28/9/1998
WUKjzuJm,XEAXbxfNcy,4,3.48,F,24/12/2004
phElwoNE,KwWP,1,2.91,F,18/11/2014
dkFkggb,iqMtt,3,3.18,F,3/9/2004
TubNc,GP,1,0.84,M,19/12/1997
UBbQoIb,cfGeqh,7,3.04,F,2/7/2015
OYJWsTM,NVaTf,2,3.23,M,14/10/2001
HhAiIcDF,vNChRS,10,2.77,F,24/12/2014
urtpHNlUas,Ab,8,3.05,F,3/4/2013
JOnnNlpR,beWhX,8,1.81,M,18/4/1996
NjABrC,eSK,9,0.38,F,14/8/2014
xjotdZN,BCxQz,11,0.32,M,24/5/1999
brrVhnqWD,Lld,12,0.08,M,17/8/2006
HsajcswN,xFu,2,2.47,M,18/2/2000
TagJIO,ibsdClnMx,7,0.88,M,6/5/2012
eZjFnGVz,CU,5,1.83,F,23/4/2015
nsh,fd,10,2.35,M,9/6/2015
auqgZYYXm,pGavvO,10,3.56,M,17/1/2010
WsLm,moXOZqA,12,0.51,F,24/11/2008
fhqnCWqem,sNR,4,1.53,F,6/3/2010
ZIKrn,nyQcU,2,1.71,M,11/8/1996
wOMqKeN,iuRgnjHbG,5,3.25,M,13/4/2003
rO,lKmxwA,7,3.7,F,6/2/2004
jVvHh,Si,3,3.48,F,9/10/1997
PXDgA,cpJkgrqQJx,3,1.46,M,11/1/2015
TVDPYDgGJ,WWOILHd,9,1.27,M,26/4/2010
BoqDJE,vlnwZ,10,1.58,F,1/8/2013
Bhg,vqLMmaXRGM,4,0.31,F,9/2/2006
JoBzffAQi,Vk,10,2.54,M,2/2/2004
JjUPaDUyg,Rpmv,1,3.85,F,8/6/2015
kxF,ztyTMaHgB,7,3.74,F,27/12/2009
oaVl,ebTEdsfMj,11,3.88,F,28/6/2007
Nnuwp,xciiEsvPK,2,0.09,M,2/3/2001
yKewVBhG,nllCGptln,7,1.66,F,11/10/2010
TZUdF,sePgNUlsE,5,0.37,F,17/3/1997
UPvJE,zCSgnV,11,0.53,M,20/4/2012
lWkiSfIMFh,EDmMtC,5,2.78,M,1/8/2009
KJJtJa,rlSIkld,11,0.73,M,21/11/2011
RhwXYYM,dNiCn,10,0.37,M,5/9/1998
Vw,bimpLi,5,1.38,M,7/2/1999
ZtXXOTBaY,pNLBD,2,1.14,F,20/4/1996
QBvr,DoP,9,2.92,F,9/6/2005
KuDybL,yT,12,3.51,M,20/10/1997
WSAX,lGPQm,6,1.54,F,12/10/2009
lgYYtqccGv,zwfMwB,2,3.56,M,12/11/2014
bHggYm,tBewVNd,10,1.24,F,10/10/2001
KiJTL,gSGi,12,1.99,F,24/11/2004
fgmPrmUEvn,MkOJMEJjRb,2,0.6,F,12/7/2000
Hd,hmE,2,1.75,M,28/5/1995
cc,QxCEUBshz,10,0.28,M,16/5/2003
nf,eZwWydoK,3,1.24,M,27/11/1997
DOZPf,hHU,10,0.52,M,10/1/1999
vdltw,WZwo,7,0.23,M,1/12/2013
xmYZoujTDj,zO,5,1.55,F,25/12/2009
WNZ,aygMTlAXl,11,0.61,F,20/2/1997
qaoGIa,FtkyGV,2,1.56,F,12/5/2012
pWInxX,qdWYSdMa,8,0.77,F,19/3/2009
fhCyk,jmFyrBF,7,3.4,M,23/8/1999
ojjvMpjIv,wtNQN,1,2.09,F,8/12/2007
rkzBMPW,sXepPY,4,3.86,M,3/5/2009
IV,bweLOXG,1,3.11,M,14/6/2004
UDaWqEK,YUtyvLe,10,3.76,F,2/6/1995
rWgsyXdZZZ,ZOyVByFhih,8,3.98,M,12/3/1996
uFwjREQVN,yEpmWfO,5,3.33,M,23/2/2005
gnVLJdh,aYrHhCO,3,3.92,M,17/2/2003
pTGQUj,sd,4,0.88,M,14/5/2006
RwlrlDBa,PJqQdFa,5,1.7,F,16/9/2003
wSAdqmL,IjEaLh,9,0.39,F,15/9/2000
hHoyfhxBlp,HX,8,3.41,F,12/8/2007
YQdACbd,AjPjid,5,3.95,F,8/2/1999
UCcvZjYyu,xPSiSj,2,3.8,F,9/4/2013
dAweZZVibA,FiUxmyuuf,8,2.14,M,19/8/2000
MA,osL,1,2.47,F,1/10/2008
SlTPwaWwHD,EoaHTcysw,6,2.75,F,9/6/2008
pm,clbud,8,3.03,F,14/10/2007
ERqpvwLd,zadFvzt,10,0.01,F,6/11/1996
aNwdM,zIRs,12,3.92,M,21/7/2001
jIe,SpKtDceXOP,7,3.74,F,20/4/2003
bv,fwaaJLOO,7,0.49,F,19/2/2015
boGiQmJTkD,vfEmYl,6,3.19,F,26/2/2007
malwKHqK,yUsy,3,0.35,F,10/9/2013
ix,yctVYfSi,8,1.89,M,5/4/2007
GZ,fCN,8,3.16,M,11/9/2009
xTa,kxKAZk,3,0.67,F,21/8/1995
iip,JxQEbrFDQS,9,1.64,M,6/11/1997
xhkkM,sZn,9,1.45,M,15/5/2013
gffcbLKeY,Nrnzgfjn,11,3.24,F,5/12/1998
MuHweZOqS,QVE,9,0.93,M,7/9/1995
FWGSSGZEnN,zkWqI,7,3.58,F,14/12/2006
Ph,XsheYS,1,3.44,M,25/1/2009
VyLuci,JZYelLS,1,1.13,F,6/3/1997
poKSBslB,bGETSwoJ,5,3.19,M,26/1/2009
EogYZU,uaUUxLIUbK,7,2.83,M,10/10/2005
GMccoveair,iC,1,2.03,M,13/11/2009
bTbhYBAeO,aoewYELn,11,2.69,M,11/3/1998
cRsibacz,ceYd,3,3.29,F,15/12/2007
eZiumhCQpv,FsyoAXRJc,10,2.43,F,18/5/1996
jSqMdpS,GP,3,3.87,F,10/12/1997
iXHtOdZUs,yNyD,5,3.5,M,16/10/2011
RhtGp,JAvgEXO,8,0.92,F,5/11/2003
cNzAM,KVlrqD,4,1.8,F,21/8/2004
ayO,WnoQkDdR,10,2.01,M,19/12/1995
ZOD,RGNPC,3,0.11,M,25/8/1996
rZrJX,zdbEMtl,7,0.01,F,14/11/2014
fD,TeorVhjG,1,1.22,M,10/8/2003
VxkFp,FxKPjDsds,4,1.66,M,4/8/2011
Uz,Hc,12,1.26,M,24/6/2006
khkp,Vbe,12,3.73,F,8/6/1996
ImNJ,Rk,8,0.99,F,4/2/2005
jxTUvNFZ,VlSlMCW,6,2.78,M,9/2/2010
yNNNbzmR,lpInZrS,2,0.2,F,17/10/2004
XBsn,dUhhlW,9,2.16,F,21/10/2014
KvwvUsRBa,jMpn,4,3.43,F,4/10/1996
MLYFaQBFw,gSOK,6,0.29,F,22/2/2004
FzkkUYO,yZXHCKBVz,5,2.6,F,13/12/2001
IpVWHBPKXz,CvemH,7,0.01,F,24/8/1996
lAGHzeL,qT,9,0.1,M,1/5/2014
xN,AlkG,7,2.13,M,13/12/2014
WP,Km,4,1.76,M,7/2/2005
ogEsw,jPztorGuLi,4,1.71,M,24/4/2015
VKTVfA,HuuePPGzj,11,3.69,M,14/8/2011
ZPDJjlFI,SjGKnZtPX,6,3.51,M,17/4/1996
QEouSY,LO,7,3.54,F,26/2/2007
IIJNsdJ,LyWLRpOSGn,3,3.43,F,5/2/1997
sOEuzBHIM,uVYqnALHj,12,2.17,M,23/7/2015
KxTcFC,WT,4,1.17,F,11/1/2014
jqd,PqGOOAthHU,1,2.48,M,25/5/2014
dEFuHbf,lQaJIV,4,0.61,F,25/1/2010
kkUCOA,XfKWVz,8,0.97,F,5/9/1998
lJROnaog,cJfNmAvv,9,0.74,F,22/7/1997
CvHQ,qi,1,2.62,M,24/5/2010
jjpoq,JbGGWWUN,3,3.37,M,4/2/2005
cSFcHYVBc,SSfyVzRc,11,2.1,M,27/4/2012
uPwcc,wLeOd,7,0.55,M,26/8/2004
JDVvoI,PGbJWs,3,1.56,M,24/10/2009
xXkkWqaGk,pIDhnmOaj,10,1.66,F,19/11/2015
wfaYZ,mKlsMIWPo,5,0.95,F,27/2/2002
INkXxhZg,OqYM,10,2.11,M,13/7/2007
BRIEhUN,ToWYiKRYV,7,3.18,F,13/2/2005
HQyyZGCI,fC,12,3.26,F,10/6/2009
IVH,msjs,11,1.23,M,6/2/2015
qiAc,dmU,9,0.09,M,17/7/1999
LFx,Or,2,2.78,M,25/7/2006
dTuMW,YeZshpuhw,11,0.86,F,26/4/2001
lKXrZ,RPHaAM,7,1.79,M,28/4/2004
oVXvUM,LgO,4,1.37,M,21/9/2009
ARCHv,smKx,4,0.45,M,3/7/2013
kEtw,Zofe,9,3.37,M,21/8/2009
xKLCFIbCMj,JC,11,2.9,M,22/1/2014
tQyfIMAn,bacEnP,2,0.19,M,28/1/1997
zpdyyVbaP,TgkX,8,3.76,F,1/10/1997
BhYz,AHq,12,3.42,M,25/9/1995
yZkC,izEgXYDoil,11,0.54,M,20/7/2000
VnVtGfh,ciXjuWUPf,2,2.32,M,2/3/2002
LJLKvsahWh,EpopTBFUaB,10,2.84,F,3/9/2015
TYC,NVNGFa,2,3.5,F,10/11/2006
lOt,LwmonTBbmk,11,2.76,M,12/12/2002
JMyiCUpW,OiBJRIr,12,2.02,M,13/8/2005
lJsZWtcrZ,bKgtwC,6,3.86,F,17/1/2000
qz,hOaL,5,0.13,F,9/8/2002
sCSvdb,MqrguKdJv,9,1.91,M,4/6/2009
QKuQdv,ShNsCAKtK,5,3.49,F,16/5/1996
LfdSJAaUWg,qh,1,1.94,F,25/8/2015
Ujpn,NdGJSfQr,9,3.71,F,20/4/2001
fROWe,Gc,11,2.79,F,11/10/2015
mv,xBWAA,4,0.48,M,27/5/1995
ppdj,pCEeYPpHoe,12,2.55,F,16/2/2011
uWRI,dup,9,2.94,F,3/11/2014
SWJhf,iXBFvwrNw,5,3.58,F,24/9/1997
rbaeaebD,NjsfuCo,5,1.04,F,22/5/2003
eTVuRWn,uxCaOGBuZH,2,0.9,M,26/10/2009
JtjgWsEKwu,skgCjB,10,1.31,M,19/3/1995
BiK,jLdlvmDe,12,1.26,M,11/4/2013
XFcbp,GdppXI,11,2.31,F,22/10/2010
zh,HGJUPJxIm,7,0.14,M,17/9/2001
jttV,qMKRgZVdk,11,0.98,M,14/2/1995
GZKdJXzh,UzadXmsB,3,1.33,F,4/7/2010
lZgg,xipKh,3,0.41,F,20/12/2012
zzJHpr,ihJJqCPa,1,3.37,F,12/12/2009
Tp,FuGBWsvai,5,2.46,M,18/9/2013
Nd,pGPgI,6,1.44,F,15/10/2005
sYR,FNLxcpAj,12,2.51,F,6/6/2014
MfJGhkO,WdzzYpZorG,3,0.52,F,21/1/2010
cG,Porfyu,6,0.97,F,13/7/2012
mjhWvj,sjM,12,2.13,M,23/11/2007
siYirq,hjbtxzq,5,3.78,F,3/10/1998
kFRECLJea,YEiav,4,1.15,F,22/9/1996
yVpVqfqbrJ,kVkI,11,3.71,F,18/8/2011
iuxOwOZIE,wVhqZboV,5,1.94,M,15/3/2004
yRhVfcHI,TQSgWh,9,2.11,F,24/6/2008
sDulA,hERZW,7,2.52,M,13/2/2014
HTV,bZTO,3,1.24,M,7/3/2005
xhv,SmKjikQyw,8,0.39,F,5/9/2008
yY,lfgS,7,1.3,M,12/11/2001
nJUjF,KAJdjI,2,1.79,F,15/6/2005
RzLglWXX,RF,10,1,M,5/4/2015
hSmQHJyV,uwfWwxcxeD,12,3.96,F,11/9/2004
yv,oCuk,2,2.6,M,12/7/2000
VXrDcdnoLh,qcFik,1,2.21,M,18/3/2004
rSMsbnoQ,zKBX,8,1.7,F,5/10/2001
oHjqY,JlHMslwDKl,9,2.97,F,22/7/1996
HCmMygy,qKO,12,2.05,F,2/8/2009
kWSXmTONN,EsaIn,6,1.42,F,11/12/1997
zGCBHD,lWv,9,2.13,F,9/6/1996
gysDrALY,TGXdLAGk,6,3.44,F,16/9/2006
zNtSDe,oJw,6,1.1,M,28/11/2000
GBdLkAKu,EABLui,5,1.8,M,18/2/1996
yaAGGKlI,jXqnt,10,0.17,F,13/11/2006
bhAdg,Ipx,12,3.33,M,2/4/1995
sYRxaSu,KSN,7,0.63,F,8/7/2008
tC,FT,2,1.05,M,2/1/1999
XzNtCoMXCy,adwyUibak,10,2.9,M,21/2/2005
yAWoJL,veBnJT,6,3.68,F,20/6/2014
yKqQu,sX,6,1.52,M,28/3/2014
mcYziaavTX,YBJChLzKr,9,3.72,M,16/4/2013
Rocauu,IVJgMXKcj,4,0.4,M,12/1/1995
DkRcnFHBL,qwyx,1,1.23,F,8/3/2011
yp,rzmVUShB,7,2.33,F,26/7/2003
uZrTdRuZgI,onOJA,6,3.31,M,28/7/1999
uGsBqHZwzp,npa,6,2.81,F,28/10/2005
gXVWnMk,Mdu,7,3.36,F,14/11/2003
XwyD,nIX,4,1.64,M,5/12/2003
EoyMUTyZ,oTLVkdNGw,2,2.68,F,20/2/2008
XaNZCLGln,SQ,2,0.13,F,15/8/1999
gq,OYW,2,0.96,F,1/6/2015
dRcUYlCM,TCD,9,2.61,M,25/12/2007
DwtnQAXw,JjQepHH,8,3.27,F,2/2/2010
EOf,VILrckwuO,11,1.69,M,3/1/1999
hyNUUam,rRF,2,3.25,F,11/1/2002
VkILO,jwaQL,11,1.47,F,20/11/2007
CK,AQyx,11,0.78,M,24/10/1998
MFg,OrZx,9,0.44,M,20/12/2001
aXPiidtvAS,fBZPMPP,5,3.75,M,2/1/2010
BGkGeL,ESXlJlelR,9,2.59,F,8/10/2000
Au,PZuflFtBv,8,3.56,F,9/12/2008
ThebABhi,cNTnZBUn,6,1.1,M,25/3/2004
FfRR,ZddMwR,3,2.85,F,16/12/2007
ttAHkJdn,ey,10,3.73,F,1/12/2005
HwR,UEKXk,2,2.34,F,21/7/2009
phrGYWCx,mcS,12,2.48,M,28/2/1998
apKwg,gxCZbKhF,6,0.87,F,17/3/1995
DLwybvtoq,AdFjX,6,1.87,M,9/7/2006
OzKOHCfaD,hRUDT,10,1.19,F,12/12/2001
KfrQr,mnZNf,7,2.27,M,6/5/2006
yduZeCcGwO,PQNYjq,10,1.79,F,21/4/2001
wUpuTQRiY,Jp,9,0.86,F,17/7/2014
XFGhvjuoGn,MUR,1,0.81,M,3/5/2005
dcVslFA,hHBvQiS,4,3.14,M,25/11/2010
mphsCFOZG,qIwOlcA,3,1.16,M,27/5/2013
TdkCiRn,HdUt,12,2.97,M,17/7/2008
qRTt,ewoHTod,3,2.08,F,23/8/2008
Mc,DEXvuOWGc,11,1.84,M,23/11/2008
AEDlGowecj,HmUO,2,1.39,F,2/5/2005
uXXtAqcrjf,XpWLqVkoLI,8,0.9,F,9/7/2000
hUZpt,MSu,8,3.24,M,22/6/1995
UFFaEYy,Lnn,12,3.79,M,22/10/2011
BPZGJW,eeofEDy,7,3.59,M,16/6/2010
DqxTLlWr,bOEQrwQz,8,3.3,M,23/2/1997
ceqQWXaw,VnwSXTGW,8,3.7,F,6/10/2003
rXduEMZI,vqePmDXa,8,0.64,M,23/3/1999
OAuzdQ,DhxyJpP,7,3.97,F,25/3/1996
dyLVgY,LduLnsYe,9,3.6,M,4/11/2000
RZbKg,aqs,3,1.85,F,3/8/2010
fCP,QYyKVL,8,1.96,F,26/2/2011
EJGfE,CYxUGIHNF,5,2.1,F,24/6/2007
aQVcWh,cbFZQYaHaP,1,0.81,F,15/8/2001
gbwvEY,YSArhJU,3,3.99,M,10/3/1999
gvBpv,sR,8,0.64,F,16/7/2004
cp,xuoH,9,0.2,M,3/9/2012
frIaRQPZP,zLc,9,3.53,M,28/12/2008
MQQYchBxvN,mydfAY,4,0.62,M,9/12/2000
VULxEspfg,ZZDpxYFRsO,1,0.31,F,26/9/2007
aYh,HCnEEOTH,6,0.88,M,21/5/2008
sCyauE,PevHVAV,11,0.19,F,10/2/2008
vjmWaZ,hVw,1,2.4,F,26/8/2001
xq,WJS,4,0.09,M,16/11/2006
OaQPgUOaAt,aL,12,2.01,M,9/1/1995
covbqWxWc,rqBMFTy,2,3.24,F,14/6/2004
ddQP,uI,5,2.15,M,13/7/1999
iwLdm,MNrUppuge,11,0.89,F,14/10/1999
ATlE,UcS,4,3.87,F,6/2/2014
XKVtlsP,tN,11,3.52,M,21/8/2015
YhZeTUKh,Btk,6,0.51,F,26/8/2007
PHohyhPEHM,bwrq,6,2.39,M,9/10/2012
HQ,Ej,3,3.09,M,17/5/1997
tWmWeS,UmOSXvUWHZ,5,3.88,F,11/8/2012
PfeIVJR,quHzqcuuu,10,2.9,M,25/8/2008
qGCr,uDDwQBVhu,2,3.34,M,22/2/2006
BQEX,sO,3,1,F,13/12/2014
kJNbhWSBYY,MbWXJMgf,2,3.84,M,22/3/2004
iiWtBro,sRuvG,7,0.05,M,17/9/2009
zTBb,aWpUfY,1,2.78,M,3/12/2010
MGQUPNMNZ,INsGsrbRe,7,3.83,M,20/11/2008
UKOMZeRpyP,fJhBos,3,1.56,M,24/8/2013
LBkqZJJ,ACyO,10,0.76,F,23/2/2003
ura,xwcFvdgE,5,0.14,F,19/5/1997
bWuOqz,tkoTnN,2,2.65,M,14/2/2006
tkZAAPJ,SsCwORNeeL,12,3.79,M,6/9/2007
xkfUjCIb,qQ,8,0.21,F,9/12/2015
fvhIcjYvzE,KUCsd,8,2.98,M,17/5/2010
KLOEPIdZBo,tPZoAi,10,3.26,F,7/6/2011
sK,YRCwnJzYu,2,1.73,F,11/4/1998
bqIFHxeD,QCALHXqjS,9,3.67,M,8/9/1998
IvFaYvJlqC,sW,9,0.84,F,14/1/2003
DMOsCgEr,UIz,11,2.1,M,14/8/2010
Jebt,LYreqEf,8,1.96,F,24/6/2006
AVTUlprBJ,uJI,8,2.83,M,6/7/2009
dVHFpGh,ZsO,4,3.8,F,3/11/2003
PHaW,EH,1,2.43,M,4/6/2015
oY,DSSly,1,0.49,F,26/3/1999
Fl,aXIBm,9,2.18,F,5/1/2014
yTCFas,cRveRqj,9,3.61,F,20/7/2009
USEs,fXVWv,3,2.95,M,22/1/2005
KyiVwzOsbA,yjZx,5,0.89,M,4/6/2010
OjlIJnPsd,FZiqtalKN,9,2.18,M,7/9/2001
vKYyylJZwL,rxd,1,0.36,F,28/7/2006
sol,FANe,4,3.29,F,2/9/2002
RRtUz,oyfRDdppYL,12,1.49,F,11/6/2007
ljWndlC,Tp,12,2.13,M,27/6/2004
vJrN,NndQExYGfN,6,1.22,F,1/12/2008
ChJ,rFJFfS,8,2.9,M,9/8/2013
LixeBGAOC,trqMRXfb,11,2.61,F,11/5/2005
xzN,aqAPRNElK,2,3.66,M,5/7/2005
MwuCYsemAq,hmZk,9,2.27,M,28/3/2006
RseKeHkoUJ,HMvedallC,4,0.29,M,7/2/1997
iu,dIdchR,6,3.16,M,11/5/2009
yJXy,DPY,6,2.47,F,8/1/2000
MffCaUS,KdkufvIt,1,2.75,M,2/9/2006
bKyOPLDnjX,MNsatgtlEn,10,2.2,M,14/1/2002
NZFkEC,ofLPc,9,3.07,M,1/1/2005
Cq,egjWki,4,1.97,F,5/5/1999
ObhfLb,kgxwmbSh,3,1.12,M,10/1/2004
EFEKFAaN,JE,12,2.01,M,15/10/2001
sRqxoBA,zQCoNZV,8,3.26,F,4/3/2014
WjbjM,VYBNCin,4,2.62,M,11/2/1995
wD,eb,11,2.61,F,23/2/2003
WSg,naBgqbosTn,9,2.67,F,25/4/2014
FzdzrpHsO,CqyIy,7,2.4,F,28/4/2004
kWFCMm,onxTQ,8,1.83,M,24/11/2001
NHjgh,OtWjxfoYR,12,1.91,M,20/10/2015
HwGNTwR,qOXGLaPvp,9,1.6,M,10/7/2012
BM,AOg,2,0.65,M,12/5/1998
EWaGDkbpo,XTPNEdSBbE,8,0.31,F,6/8/2001
znKTKpTMvK,esvG,8,0.46,F,12/5/2015
mSMwD,IcbJ,10,2.68,M,16/10/1998
MpEWVMZss,AHZMz,2,0.68,F,18/6/2011
CLYV,Hrq,1,2.28,F,12/4/2013
DBj,kKbvTqbPz,10,2.98,M,4/10/2012
yMmYCGZ,bbnR,4,2.2,F,14/9/2005
iPU,feBruN,6,3.29,M,7/10/1995
SDr,lGI,4,3.1,F,24/12/2014
wCJ,ds,11,3.86,M,23/1/1996
CQ,wYPLVZR,5,2.55,F,12/11/2014
al,LcHkR,11,2.57,F,25/11/2001
McuFyrAZgK,cwjvYsPOuo,7,0.64,F,15/5/2009
mvsFKw,nBiJSzf,11,0.93,M,24/9/2011
NdfKVhKD,oxcGJ,3,0.1,F,25/10/2005
DxWt,FYbHOIg,9,3.82,M,15/4/1999
WhzgUA,WYbSaWe,1,1.16,M,28/9/1995
OXsdUERJ,IGWEJIRKUR,3,3.4,M,22/5/2006
AUUZMl,JbcKg,11,0.52,F,28/11/2015
pnrO,xG,11,3.05,M,14/3/2006
nA,NRSeBqoJG,7,3.51,M,24/8/2001
lcbsFoRC,TsTVqZ,4,2.37,F,2/6/2014
BT,Fvapjrbi,11,3.19,F,8/7/1998
heYwQFsm,XRAIDsBT,4,3.26,F,12/9/2013
vBgqWx,KvjL,8,2.78,F,12/7/2007
SScTMl,lD,12,2.35,F,3/5/2005
hJVFfCg,gPZSC,8,0.58,M,15/3/2008
IBGtpFkYdz,gzk,1,2.32,F,4/7/2003
zObE,tEm,11,1.56,F,24/11/2006
fBiHrQQCOo,UKp,12,0.84,F,10/7/2003
pLTZ,DWl,4,3.19,F,17/2/2005
xKtELN,tWbQrrQ,3,1.62,M,19/10/2005
ebCqK,XHhfzzlSw,8,2.66,F,25/3/1995
Su,iDojxoSP,7,3.37,F,15/7/2007
Gw,uqcwUf,7,2.1,M,26/1/2012
bHJukN,fTdR,3,1.9,F,16/12/2003
ClVeSMa,fa,4,1.53,M,13/6/1996
tmSSznW,cyWosfux,6,0.24,F,1/5/2009
RTVWF,anvZ,6,2.79,F,4/7/2010
UMl,CEzl,3,0.96,F,26/7/2010
ILstYfm,pHEhFgj,1,1.11,F,19/12/2010
ZtaOTjKY,Cvwq,2,0.24,F,24/8/1995
oIaCnOBB,pbsd,4,3.12,M,3/9/2007
NQzQNCUn,HpORAqgN,5,2.41,M,10/5/2002
QnxviFGWE,FNgrC,4,0.36,M,21/4/1999
gnY,VYAoJli,10,1.78,F,5/4/1998
XukWhaja,go,11,1.84,F,9/11/2010
TYlolvC,pPgxjS,6,0.24,M,9/5/2001
ZL,EzPUik,11,1.43,F,17/3/2004
RL,Pghs,3,0.29,M,18/4/2005
vVBon,wTTS,1,2.9,F,27/7/2013
qXCIU,HKI,5,0,M,24/5/2012
YT,sdURDN,6,0.58,M,13/5/2004
STBIiiCQn,LiPszM,1,3.55,F,4/11/2009
Cbv,IFwJaV,4,3.59,F,19/7/2002
HVdZ,vEvQRolM,11,3.52,F,19/3/1999
ne,Zr,4,2.86,F,27/2/2009
oSDhPNHQpA,BYHUkZmlgj,4,3.66,M,14/8/2010
bOW,EDId,2,2.26,F,17/7/2003
Lz,jvVWg,7,0.92,F,25/5/2000
sSMk,cSs,9,1.01,M,13/5/2000
jftgUB,qW,8,3.37,M,15/1/1999
